"speaker","word","target_child_age_months","speech_act","corpus_id","target_child_id","count","total","rel_freq","ppt"
"parent","and",22,"declarative",187,14990,9,1741,0.00516944284893739,5.16944284893739
"parent","and",22,"declarative",187,15033,94,5556,0.0169186465082793,16.9186465082793
"parent","and",22,"declarative",190,15110,43,3139,0.0136986301369863,13.6986301369863
"parent","and",22,"imperative",46,3291,2,177,0.0112994350282486,11.2994350282486
"parent","and",22,"imperative",51,3764,6,303,0.0198019801980198,19.8019801980198
"parent","and",22,"imperative",51,3774,14,605,0.0231404958677686,23.1404958677686
"parent","and",22,"imperative",51,3789,7,139,0.0503597122302158,50.3597122302158
"parent","and",22,"imperative",62,4678,21,521,0.0403071017274472,40.3071017274472
"parent","and",22,"imperative",62,4691,3,208,0.0144230769230769,14.4230769230769
"parent","and",22,"other",39,3136,5,80,0.0625,62.5
"parent","and",22,"other",46,3291,20,461,0.0433839479392625,43.3839479392625
"parent","and",22,"other",51,3748,6,238,0.0252100840336134,25.2100840336134
"parent","and",22,"other",51,3764,9,321,0.0280373831775701,28.0373831775701
"parent","and",22,"other",51,3774,63,1204,0.0523255813953488,52.3255813953488
"parent","and",22,"other",51,3789,26,653,0.0398162327718224,39.8162327718224
"parent","and",22,"other",51,3801,5,192,0.0260416666666667,26.0416666666667
"parent","and",22,"other",51,3810,8,338,0.0236686390532544,23.6686390532544
"parent","and",22,"other",57,4084,1,110,0.00909090909090909,9.09090909090909
"parent","and",22,"other",62,4676,4,73,0.0547945205479452,54.7945205479452
"parent","and",22,"other",62,4678,7,90,0.0777777777777778,77.7777777777778
"parent","and",22,"other",65,4717,1,33,0.0303030303030303,30.3030303030303
"parent","and",22,"other",75,5193,1,78,0.0128205128205128,12.8205128205128
"parent","and",22,"other",182,14375,52,2112,0.0246212121212121,24.6212121212121
"parent","and",22,"other",187,14970,2,121,0.0165289256198347,16.5289256198347
"parent","and",22,"other",187,14990,1,20,0.05,50
"parent","and",22,"other",187,15033,2,114,0.0175438596491228,17.5438596491228
"parent","and",22,"other",190,15110,4,51,0.0784313725490196,78.4313725490196
"parent","and",22,"question",33,2727,2,792,0.00252525252525253,2.52525252525253
"parent","and",22,"question",38,3088,4,734,0.00544959128065395,5.44959128065395
"parent","and",22,"question",39,3136,9,604,0.0149006622516556,14.9006622516556
"parent","and",22,"question",46,3291,60,3151,0.0190415741034592,19.0415741034592
"parent","and",22,"question",49,3384,2,453,0.00441501103752759,4.41501103752759
"parent","and",22,"question",49,3386,3,961,0.00312174817898023,3.12174817898023
"parent","and",22,"question",49,3395,3,226,0.0132743362831858,13.2743362831858
"parent","and",22,"question",51,3748,7,1673,0.00418410041841004,4.18410041841004
"parent","and",22,"question",51,3764,24,1960,0.0122448979591837,12.2448979591837
"parent","and",22,"question",51,3774,72,3241,0.0222153656278926,22.2153656278926
"parent","and",22,"question",51,3789,52,4197,0.012389802239695,12.389802239695
"parent","and",22,"question",51,3801,8,1391,0.00575125808770669,5.75125808770669
"parent","and",22,"question",51,3810,8,1234,0.00648298217179903,6.48298217179903
"parent","and",22,"question",57,4084,5,1855,0.00269541778975741,2.69541778975741
"parent","and",22,"question",62,4676,8,399,0.0200501253132832,20.0501253132832
"parent","and",22,"question",62,4678,7,683,0.0102489019033675,10.2489019033675
"parent","and",22,"question",62,4689,1,425,0.00235294117647059,2.35294117647059
"parent","and",22,"question",62,4691,2,470,0.00425531914893617,4.25531914893617
"parent","and",22,"question",64,4709,6,896,0.00669642857142857,6.69642857142857
"parent","and",22,"question",65,4717,2,1025,0.00195121951219512,1.95121951219512
"parent","and",22,"question",65,4722,2,305,0.00655737704918033,6.55737704918033
"parent","and",22,"question",65,4726,9,943,0.0095440084835631,9.5440084835631
"parent","and",22,"question",67,4858,1,94,0.0106382978723404,10.6382978723404
"parent","and",22,"question",68,5052,1,292,0.00342465753424658,3.42465753424658
"parent","and",22,"question",75,5193,12,1561,0.0076873798846893,7.6873798846893
"parent","and",22,"question",75,5204,2,237,0.00843881856540084,8.43881856540084
"parent","and",22,"question",187,14970,15,3159,0.00474833808167141,4.74833808167141
"parent","and",22,"question",187,14982,10,1250,0.008,8
"parent","and",22,"question",187,14990,1,1053,0.000949667616334283,0.949667616334283
"parent","and",22,"question",187,15033,24,3887,0.00617442757910985,6.17442757910985
"parent","and",22,"question",190,15110,24,1744,0.0137614678899083,13.7614678899083
"parent","and",23,"declarative",38,3088,20,2313,0.00864677907479464,8.64677907479464
"parent","and",23,"declarative",39,3136,49,1085,0.0451612903225806,45.1612903225806
"parent","and",23,"declarative",46,3291,175,6402,0.0273352077475789,27.3352077475789
"parent","and",23,"declarative",46,3318,55,1655,0.0332326283987915,33.2326283987915
"parent","and",23,"declarative",49,3384,8,899,0.00889877641824249,8.89877641824249
"parent","and",23,"declarative",49,3386,16,1845,0.00867208672086721,8.67208672086721
"parent","and",23,"declarative",49,3395,3,522,0.00574712643678161,5.74712643678161
"parent","and",23,"declarative",51,3748,66,5718,0.0115424973767051,11.5424973767051
"parent","and",23,"declarative",51,3764,78,3494,0.0223239839725243,22.3239839725243
"parent","and",23,"declarative",51,3774,259,7519,0.0344460699561112,34.4460699561112
"parent","and",23,"declarative",51,3789,208,10922,0.019044131111518,19.044131111518
"parent","and",23,"declarative",51,3801,71,3177,0.0223481271639912,22.3481271639912
"parent","and",23,"declarative",51,3810,38,3430,0.0110787172011662,11.0787172011662
"parent","and",23,"declarative",52,3825,96,2498,0.0384307445956765,38.4307445956765
"parent","and",23,"declarative",55,3972,3,413,0.00726392251815981,7.26392251815981
"parent","and",23,"declarative",57,4084,33,3935,0.00838627700127065,8.38627700127065
"parent","and",23,"declarative",65,4717,54,2839,0.0190207819654808,19.0207819654808
"parent","and",23,"declarative",65,4722,27,1031,0.026188166828322,26.188166828322
"parent","and",23,"declarative",65,4726,40,2379,0.0168137873055906,16.8137873055906
"parent","and",23,"declarative",68,5012,9,1195,0.00753138075313808,7.53138075313807
"parent","and",23,"declarative",69,5054,38,3489,0.0108913728862138,10.8913728862138
"parent","and",23,"declarative",75,5193,81,4226,0.0191670610506389,19.1670610506389
"parent","and",23,"declarative",75,5204,4,491,0.00814663951120163,8.14663951120163
"parent","and",23,"declarative",78,5241,6,165,0.0363636363636364,36.3636363636364
"parent","and",23,"declarative",184,14408,6,427,0.0140515222482436,14.0515222482436
"parent","and",23,"declarative",184,14449,21,1388,0.0151296829971182,15.1296829971182
"parent","and",23,"declarative",184,14457,4,379,0.0105540897097625,10.5540897097625
"parent","and",23,"declarative",184,14520,3,356,0.00842696629213483,8.42696629213483
"parent","and",23,"declarative",184,14608,19,773,0.0245795601552393,24.5795601552393
"parent","and",23,"declarative",184,14640,1,182,0.00549450549450549,5.49450549450549
"parent","and",23,"declarative",184,14671,6,387,0.0155038759689922,15.5038759689922
"parent","and",23,"declarative",184,14712,3,107,0.0280373831775701,28.0373831775701
"parent","and",23,"declarative",184,14748,8,351,0.0227920227920228,22.7920227920228
"parent","and",23,"declarative",184,14775,3,391,0.00767263427109974,7.67263427109974
"parent","and",23,"declarative",184,14805,8,239,0.0334728033472803,33.4728033472803
"parent","and",23,"declarative",187,14970,95,8777,0.0108237438760396,10.8237438760396
"parent","and",23,"declarative",187,14975,47,3093,0.0151956029744585,15.1956029744585
"parent","and",23,"declarative",187,14982,101,8295,0.0121760096443641,12.1760096443641
"parent","and",23,"declarative",187,14990,38,6006,0.00632700632700633,6.32700632700633
"parent","and",23,"declarative",187,14996,20,1894,0.0105596620908131,10.5596620908131
"parent","and",23,"declarative",187,15001,66,5637,0.0117083555082491,11.7083555082491
"parent","and",23,"declarative",187,15008,69,4181,0.0165032288926094,16.5032288926094
"parent","and",23,"declarative",187,15014,57,3293,0.0173094442757364,17.3094442757364
"parent","and",23,"declarative",187,15027,40,4329,0.00924000924000924,9.24000924000924
"parent","and",23,"declarative",187,15033,66,4566,0.0144546649145861,14.4546649145861
"parent","and",23,"declarative",190,15110,137,7230,0.0189488243430152,18.9488243430152
"parent","and",23,"imperative",39,3136,6,57,0.105263157894737,105.263157894737
"parent","and",23,"imperative",46,3291,4,149,0.0268456375838926,26.8456375838926
"parent","and",23,"imperative",46,3318,3,80,0.0375,37.5
"parent","and",23,"imperative",51,3764,11,716,0.0153631284916201,15.3631284916201
"parent","and",23,"imperative",51,3774,1,16,0.0625,62.5
"parent","and",23,"imperative",51,3789,5,292,0.0171232876712329,17.1232876712329
"parent","and",23,"imperative",51,3801,5,162,0.0308641975308642,30.8641975308642
"parent","and",23,"imperative",51,3810,2,148,0.0135135135135135,13.5135135135135
"parent","and",23,"imperative",52,3825,4,113,0.0353982300884956,35.3982300884956
"parent","and",23,"imperative",62,4684,2,101,0.0198019801980198,19.8019801980198
"parent","and",23,"other",38,3088,1,27,0.037037037037037,37.037037037037
"parent","and",23,"other",39,3136,5,75,0.0666666666666667,66.6666666666667
"parent","and",23,"other",46,3291,24,311,0.0771704180064309,77.1704180064309
"parent","and",23,"other",46,3318,3,81,0.037037037037037,37.037037037037
"parent","and",23,"other",51,3748,10,258,0.0387596899224806,38.7596899224806
"parent","and",23,"other",51,3764,32,639,0.0500782472613459,50.0782472613459
"parent","and",23,"other",51,3774,14,243,0.0576131687242798,57.6131687242798
"parent","and",23,"other",51,3789,31,697,0.0444763271162123,44.4763271162123
"parent","and",23,"other",51,3801,14,355,0.0394366197183099,39.4366197183099
"parent","and",23,"other",51,3810,4,680,0.00588235294117647,5.88235294117647
"parent","and",23,"other",57,4084,2,105,0.019047619047619,19.0476190476191
"parent","and",23,"other",62,4684,1,9,0.111111111111111,111.111111111111
"parent","and",23,"other",68,5012,4,33,0.121212121212121,121.212121212121
"parent","and",23,"other",69,5054,1,66,0.0151515151515152,15.1515151515152
"parent","and",23,"other",75,5193,4,114,0.0350877192982456,35.0877192982456
"parent","and",23,"other",182,14375,18,772,0.0233160621761658,23.3160621761658
"parent","and",23,"other",184,14520,1,8,0.125,125
"parent","and",23,"other",184,14608,1,5,0.2,200
"parent","and",23,"other",184,14671,1,26,0.0384615384615385,38.4615384615385
"parent","and",23,"other",184,14748,2,14,0.142857142857143,142.857142857143
"parent","and",23,"other",187,14970,8,263,0.0304182509505703,30.4182509505703
"parent","and",23,"other",187,14982,4,116,0.0344827586206897,34.4827586206897
"parent","and",23,"other",187,14990,3,189,0.0158730158730159,15.8730158730159
"parent","and",23,"other",187,14996,3,64,0.046875,46.875
"parent","and",23,"other",187,15001,23,261,0.0881226053639847,88.1226053639847
"parent","and",23,"other",187,15008,4,43,0.0930232558139535,93.0232558139535
"parent","and",23,"other",187,15014,1,29,0.0344827586206897,34.4827586206897
"parent","and",23,"other",187,15027,1,48,0.0208333333333333,20.8333333333333
"parent","and",23,"other",187,15033,3,62,0.0483870967741935,48.3870967741935
"parent","and",23,"other",190,15110,8,168,0.0476190476190476,47.6190476190476
"parent","and",23,"question",38,3088,1,811,0.00123304562268804,1.23304562268804
"parent","and",23,"question",39,3136,1,376,0.00265957446808511,2.65957446808511
"parent","and",23,"question",46,3291,25,1595,0.0156739811912226,15.6739811912226
"parent","and",23,"question",46,3318,14,459,0.0305010893246187,30.5010893246187
"parent","and",23,"question",49,3384,2,430,0.00465116279069767,4.65116279069767
"parent","and",23,"question",49,3386,5,929,0.00538213132400431,5.38213132400431
"parent","and",23,"question",49,3395,1,229,0.00436681222707424,4.36681222707424
"parent","and",23,"question",51,3748,12,2365,0.00507399577167019,5.07399577167019
"parent","and",23,"question",51,3764,10,1464,0.00683060109289617,6.83060109289617
"parent","and",23,"question",51,3774,70,2853,0.0245355765860498,24.5355765860498
"parent","and",23,"question",51,3789,34,3226,0.0105393676379417,10.5393676379417
"parent","and",23,"question",51,3801,15,1365,0.010989010989011,10.989010989011
"parent","and",23,"question",51,3810,7,1664,0.00420673076923077,4.20673076923077
"parent","and",23,"question",52,3825,30,1084,0.0276752767527675,27.6752767527675
"parent","and",23,"question",55,3972,2,414,0.00483091787439614,4.83091787439614
"parent","and",23,"question",62,4684,6,352,0.0170454545454545,17.0454545454545
"parent","and",23,"question",65,4717,2,1220,0.00163934426229508,1.63934426229508
"parent","and",23,"question",65,4726,1,677,0.00147710487444609,1.47710487444609
"parent","and",23,"question",68,5012,3,899,0.00333704115684093,3.33704115684093
"parent","and",23,"question",69,5054,28,5324,0.00525920360631104,5.25920360631104
"parent","and",23,"question",75,5193,26,1689,0.0153937240970989,15.3937240970989
"parent","and",23,"question",75,5204,1,313,0.00319488817891374,3.19488817891374
"parent","and",23,"question",184,14408,1,188,0.00531914893617021,5.31914893617021
"parent","and",23,"question",184,14608,1,191,0.00523560209424084,5.23560209424084
"parent","and",23,"question",184,14671,3,127,0.0236220472440945,23.6220472440945
"parent","and",23,"question",187,14970,59,6890,0.00856313497822932,8.56313497822932
"parent","and",23,"question",187,14975,48,6711,0.00715243629861422,7.15243629861422
"parent","and",23,"question",187,14982,44,5358,0.0082120194102277,8.2120194102277
"parent","and",23,"question",187,14990,11,3604,0.00305216426193119,3.05216426193119
"parent","and",23,"question",187,14996,18,2142,0.00840336134453781,8.40336134453782
"parent","and",23,"question",187,15001,131,7480,0.0175133689839572,17.5133689839572
"parent","and",23,"question",187,15008,7,1712,0.00408878504672897,4.08878504672897
"parent","and",23,"question",187,15014,31,2478,0.0125100887812752,12.5100887812752
"parent","and",23,"question",187,15027,25,3909,0.00639549756971092,6.39549756971092
"parent","and",23,"question",187,15033,29,3112,0.00931876606683805,9.31876606683805
"parent","and",23,"question",190,15110,53,4374,0.0121170553269319,12.1170553269319
"parent","and",24,"declarative",38,3088,37,2213,0.0167193854496159,16.7193854496159
"parent","and",24,"declarative",39,3136,35,1087,0.0321987120515179,32.1987120515179
"parent","and",24,"declarative",41,3141,10,1870,0.0053475935828877,5.3475935828877
"parent","and",24,"declarative",46,3291,177,11099,0.0159473826470853,15.9473826470853
"parent","and",24,"declarative",49,3384,4,767,0.00521512385919166,5.21512385919166
"parent","and",24,"declarative",49,3386,7,822,0.00851581508515815,8.51581508515815
"parent","and",24,"declarative",49,3395,5,463,0.0107991360691145,10.7991360691145
"parent","and",24,"declarative",51,3748,16,1993,0.00802809834420472,8.02809834420472
"parent","and",24,"declarative",51,3764,42,3121,0.0134572252483178,13.4572252483178
"parent","and",24,"declarative",51,3774,321,11395,0.0281702501096972,28.1702501096972
"parent","and",24,"declarative",51,3789,171,8131,0.02103062353954,21.03062353954
"parent","and",24,"declarative",51,3801,40,2062,0.0193986420950533,19.3986420950533
"parent","and",24,"declarative",51,3810,50,3449,0.0144969556393157,14.4969556393157
